Temperature,time,vector_days,year
21.69545898,867,17/05/2007,2007
26.29018555,868,18/05/2007,2007
26.1793457,869,19/05/2007,2007
26.63564453,870,20/05/2007,2007
26.9269043,871,21/05/2007,2007
28.43349609,872,22/05/2007,2007
29.20498047,873,23/05/2007,2007
29.6222168,874,24/05/2007,2007
29.71645508,875,25/05/2007,2007
30.65200195,876,26/05/2007,2007
31.20253906,877,27/05/2007,2007
31.28945313,878,28/05/2007,2007
33.91811523,879,29/05/2007,2007
35.28701172,880,30/05/2007,2007
36.17543945,881,31/05/2007,2007
36.54799805,882,01/06/2007,2007
35.75185547,883,02/06/2007,2007
35.27700195,884,03/06/2007,2007
32.98427734,885,04/06/2007,2007
32.57802734,886,05/06/2007,2007
34.88027344,887,06/06/2007,2007
35.15249023,888,07/06/2007,2007
36.63442383,889,08/06/2007,2007
38.10415039,890,09/06/2007,2007
36.93276367,891,10/06/2007,2007
35.61391602,892,11/06/2007,2007
37.96157227,893,12/06/2007,2007
37.52871094,894,13/06/2007,2007
35.50087891,895,14/06/2007,2007
34.93666992,896,15/06/2007,2007
34.28408203,897,16/06/2007,2007
34.15834961,898,17/06/2007,2007
34.66689453,899,18/06/2007,2007
35.77651367,900,19/06/2007,2007
37.66201172,901,20/06/2007,2007
41.65615234,902,21/06/2007,2007
40.64077148,903,22/06/2007,2007
37.58999023,904,23/06/2007,2007
37.41176758,905,24/06/2007,2007
38.32924805,906,25/06/2007,2007
37.45864258,907,26/06/2007,2007
30.71499023,908,27/06/2007,2007
34.13100586,909,28/06/2007,2007
34.69594727,910,29/06/2007,2007
36.54458008,911,30/06/2007,2007
35.68276367,912,01/07/2007,2007
35.40664063,913,02/07/2007,2007
35.66591797,914,03/07/2007,2007
37.34145508,915,04/07/2007,2007
37.95107422,916,05/07/2007,2007
38.80825195,917,06/07/2007,2007
37.59902344,918,07/07/2007,2007
36.79140625,919,08/07/2007,2007
36.81923828,920,09/07/2007,2007
37.35,921,10/07/2007,2007
36.27700195,922,11/07/2007,2007
36.70180664,923,12/07/2007,2007
37.27602539,924,13/07/2007,2007
37.11489258,925,14/07/2007,2007
36.55166016,926,15/07/2007,2007
36.31972656,927,16/07/2007,2007
38.10732422,928,17/07/2007,2007
38.83876953,929,18/07/2007,2007
37.32436523,930,19/07/2007,2007
32.13588867,931,20/07/2007,2007
33.86245117,932,21/07/2007,2007
35.32949219,933,22/07/2007,2007
37.28652344,934,23/07/2007,2007
37.10390625,935,24/07/2007,2007
37.06484375,936,25/07/2007,2007
36.26308594,937,26/07/2007,2007
34.89931641,938,27/07/2007,2007
35.12441406,939,28/07/2007,2007
36.10952148,940,29/07/2007,2007
36.00942383,941,30/07/2007,2007
35.83413086,942,31/07/2007,2007
35.87514648,943,01/08/2007,2007
36.02407227,944,02/08/2007,2007
36.2809082,945,03/08/2007,2007
36.0453125,946,04/08/2007,2007
35.12392578,947,05/08/2007,2007
35.83095703,948,06/08/2007,2007
36.88637695,949,07/08/2007,2007
37.49428711,950,08/08/2007,2007
37.59121094,951,09/08/2007,2007
37.94448242,952,10/08/2007,2007
31.49404297,953,11/08/2007,2007
31.55410156,954,12/08/2007,2007
32.00600586,955,13/08/2007,2007
33.88613281,956,14/08/2007,2007
34.81289063,957,15/08/2007,2007
34.42495117,958,16/08/2007,2007
33.66787109,959,17/08/2007,2007
34.69814453,960,18/08/2007,2007
34.92910156,961,19/08/2007,2007
35.21743164,962,20/08/2007,2007
35.42617188,963,21/08/2007,2007
35.21914063,964,22/08/2007,2007
34.80678711,965,23/08/2007,2007
34.25063477,966,24/08/2007,2007
34.18959961,967,25/08/2007,2007
33.74355469,968,26/08/2007,2007
35.11660156,969,27/08/2007,2007
35.97402344,970,28/08/2007,2007
36.40029297,971,29/08/2007,2007
35.48330078,972,30/08/2007,2007
35.23232422,973,31/08/2007,2007
35.29238281,974,01/09/2007,2007
34.45400391,975,02/09/2007,2007
34.50576172,976,03/09/2007,2007
32.83852539,977,04/09/2007,2007
31.02602539,978,05/09/2007,2007
31.74990234,979,06/09/2007,2007
31.74233398,980,07/09/2007,2007
32.30825195,981,08/09/2007,2007
34.74501953,982,09/09/2007,2007
36.05166016,983,10/09/2007,2007
33.43691406,984,11/09/2007,2007
32.76625977,985,12/09/2007,2007
33.47133789,986,13/09/2007,2007
35.69130859,987,14/09/2007,2007
33.55849609,988,15/09/2007,2007
31.58022461,989,16/09/2007,2007
34.10097656,990,17/09/2007,2007
31.4671875,991,18/09/2007,2007
28.91958008,992,19/09/2007,2007
29.89785156,993,20/09/2007,2007
29.4034668,994,21/09/2007,2007
26.12099609,995,22/09/2007,2007
26.23720703,996,23/09/2007,2007
28.21401367,997,24/09/2007,2007
28.17592773,998,25/09/2007,2007
27.52480469,999,26/09/2007,2007
25.62783203,1000,27/09/2007,2007
24.64541016,1001,28/09/2007,2007
24.87294922,1002,29/09/2007,2007
27.3019043,1003,30/09/2007,2007
25.18203125,1004,01/10/2007,2007
23.1559082,1005,02/10/2007,2007
22.271875,1006,03/10/2007,2007
21.53408203,1007,04/10/2007,2007
21.57705078,1008,05/10/2007,2007
22.41665039,1009,06/10/2007,2007
23.05727539,1010,07/10/2007,2007
23.64052734,1011,08/10/2007,2007
21.33168945,1012,09/10/2007,2007
21.2574707,1013,10/10/2007,2007
23.3644043,1014,11/10/2007,2007
25.15029297,1015,12/10/2007,2007
24.96181641,1016,13/10/2007,2007
25.82314453,1017,14/10/2007,2007
26.89174805,1018,15/10/2007,2007
27.71254883,1019,16/10/2007,2007
27.51601563,1020,17/10/2007,2007
26.59487305,1021,18/10/2007,2007
24.08193359,1022,19/10/2007,2007
24.68569336,1023,20/10/2007,2007
23.85415039,1024,21/10/2007,2007
24.16201172,1025,22/10/2007,2007
23.89467773,1026,23/10/2007,2007
23.45961914,1027,24/10/2007,2007
22.47060547,1028,25/10/2007,2007
20.41933594,1029,26/10/2007,2007
20.88833008,1030,27/10/2007,2007
20.52797852,1031,28/10/2007,2007
19.89443359,1032,29/10/2007,2007
22.24794922,1033,30/10/2007,2007
24.27773438,1034,31/10/2007,2007
24.82314453,1035,01/11/2007,2007
23.65419922,1036,02/11/2007,2007
24.61928711,1037,03/11/2007,2007
26.40639648,1038,04/11/2007,2007
24.90639648,1039,05/11/2007,2007
24.39418945,1040,06/11/2007,2007
24.26088867,1041,07/11/2007,2007
24.83510742,1042,08/11/2007,2007
23.92080078,1043,09/11/2007,2007
24.63393555,1044,10/11/2007,2007
24.36806641,1045,11/11/2007,2007
24.92519531,1046,12/11/2007,2007
21.89956055,1047,13/11/2007,2007
21.49770508,1048,14/11/2007,2007
21.7809082,1049,15/11/2007,2007
20.15688477,1050,16/11/2007,2007
20.47573242,1051,17/11/2007,2007
21.12758789,1052,18/11/2007,2007
20.03383789,1053,19/11/2007,2007
21.90834961,1054,20/11/2007,2007
22.90224609,1055,21/11/2007,2007
23.14968262,1056,22/11/2007,2007
21.53505859,1057,23/11/2007,2007
19.9737793,1058,24/11/2007,2007
19.70009766,1059,25/11/2007,2007
19.19667969,1060,26/11/2007,2007
15.8590332,1061,27/11/2007,2007
15.92885742,1062,28/11/2007,2007
15.48305664,1063,29/11/2007,2007
9.635400391,1064,30/11/2007,2007
9.765283203,1065,01/12/2007,2007
9.528710938,1066,02/12/2007,2007
12.18935547,1067,03/12/2007,2007
13.99318848,1068,04/12/2007,2007
14.29885254,1069,05/12/2007,2007
13.0510498,1070,06/12/2007,2007
14.21328125,1071,07/12/2007,2007
12.17873535,1072,08/12/2007,2007
13.49013672,1073,09/12/2007,2007
10.73952637,1074,10/12/2007,2007
9.984399414,1075,11/12/2007,2007
8.579980469,1076,12/12/2007,2007
8.780175781,1077,13/12/2007,2007
10.23085938,1078,14/12/2007,2007
10.93129883,1079,15/12/2007,2007
12.35146484,1080,16/12/2007,2007
11.2439209,1081,17/12/2007,2007
9.197412109,1082,18/12/2007,2007
12.0708252,1083,19/12/2007,2007
11.46791992,1084,20/12/2007,2007
10.52700195,1085,21/12/2007,2007
6.042871094,1086,22/12/2007,2007
7.396630859,1087,23/12/2007,2007
4.336694336,1088,24/12/2007,2007
4.141870117,1089,25/12/2007,2007
1.215234375,1090,26/12/2007,2007
0.541894531,1091,27/12/2007,2007
-0.107641602,1092,28/12/2007,2007
-0.254003906,1093,29/12/2007,2007
-0.123999023,1094,30/12/2007,2007
0.267480469,1095,31/12/2007,2007
0.877099609,1096,01/01/2008,2008
3.858300781,1097,02/01/2008,2008
6.381982422,1098,03/01/2008,2008
7.610498047,1099,04/01/2008,2008
6.643212891,1100,05/01/2008,2008
4.333276367,1101,06/01/2008,2008
1.808007813,1102,07/01/2008,2008
1.883325195,1103,08/01/2008,2008
1.836816406,1104,09/01/2008,2008
1.97487793,1105,10/01/2008,2008
1.519799805,1106,11/01/2008,2008
2.081323242,1107,12/01/2008,2008
2.300744629,1108,13/01/2008,2008
2.38692627,1109,14/01/2008,2008
2.690454102,1110,15/01/2008,2008
2.905053711,1111,16/01/2008,2008
2.652734375,1112,17/01/2008,2008
2.240808105,1113,18/01/2008,2008
1.92232666,1114,19/01/2008,2008
1.625695801,1115,20/01/2008,2008
1.396386719,1116,21/01/2008,2008
1.09017334,1117,22/01/2008,2008
0.885644531,1118,23/01/2008,2008
0.707727051,1119,24/01/2008,2008
0.630944824,1120,25/01/2008,2008
0.467370605,1121,26/01/2008,2008
0.556054688,1122,27/01/2008,2008
1.331567383,1123,28/01/2008,2008
1.476037598,1124,29/01/2008,2008
1.325952148,1125,30/01/2008,2008
1.400415039,1126,31/01/2008,2008
1.893518066,1127,01/02/2008,2008
2.07277832,1128,02/02/2008,2008
1.835168457,1129,03/02/2008,2008
1.534143066,1130,04/02/2008,2008
1.452661133,1131,05/02/2008,2008
1.235009766,1132,06/02/2008,2008
0.904931641,1133,07/02/2008,2008
0.749719238,1134,08/02/2008,2008
0.70546875,1135,09/02/2008,2008
0.66842041,1136,10/02/2008,2008
0.576806641,1137,11/02/2008,2008
0.653588867,1138,12/02/2008,2008
1.29921875,1139,13/02/2008,2008
1.982568359,1140,14/02/2008,2008
2.348046875,1141,15/02/2008,2008
2.628076172,1142,16/02/2008,2008
2.516992188,1143,17/02/2008,2008
3.909814453,1144,18/02/2008,2008
7.684472656,1145,19/02/2008,2008
13.053125,1146,20/02/2008,2008
6.059472656,1147,21/02/2008,2008
5.447900391,1148,22/02/2008,2008
3.028955078,1149,23/02/2008,2008
4.194482422,1150,24/02/2008,2008
10.39614258,1151,25/02/2008,2008
12.76796875,1152,26/02/2008,2008
15.85561523,1153,27/02/2008,2008
16.21206055,1154,28/02/2008,2008
14.56777344,1155,29/02/2008,2008
15.58779297,1156,01/03/2008,2008
14.92495117,1157,02/03/2008,2008
17.26992188,1158,03/03/2008,2008
18.85817871,1159,04/03/2008,2008
10.88369141,1160,05/03/2008,2008
14.66933594,1161,06/03/2008,2008
15.60610352,1162,07/03/2008,2008
16.21889648,1163,08/03/2008,2008
15.26113281,1164,09/03/2008,2008
17.93886719,1165,10/03/2008,2008
18.10537109,1166,11/03/2008,2008
18.66762695,1167,12/03/2008,2008
20.93984375,1168,13/03/2008,2008
22.19594727,1169,14/03/2008,2008
22.12490234,1170,15/03/2008,2008
20.45864258,1171,16/03/2008,2008
20.84389648,1172,17/03/2008,2008
21.09682617,1173,18/03/2008,2008
20.00405273,1174,19/03/2008,2008
22.56118164,1175,20/03/2008,2008
24.17885742,1176,21/03/2008,2008
24.87001953,1177,22/03/2008,2008
26.92641602,1178,23/03/2008,2008
26.13613281,1179,24/03/2008,2008
25.74111328,1180,25/03/2008,2008
25.49233398,1181,26/03/2008,2008
27.82460938,1182,27/03/2008,2008
28.38540039,1183,28/03/2008,2008
28.75600586,1184,29/03/2008,2008
28.51601563,1185,30/03/2008,2008
27.64785156,1186,31/03/2008,2008
29.48916016,1187,01/04/2008,2008
29.97597656,1188,02/04/2008,2008
23.99282227,1189,03/04/2008,2008
25.57045898,1190,04/04/2008,2008
25.73818359,1191,05/04/2008,2008
25.92250977,1192,06/04/2008,2008
27.17446289,1193,07/04/2008,2008
23.36855469,1194,08/04/2008,2008
24.2262207,1195,09/04/2008,2008
23.11782227,1196,10/04/2008,2008
25.32924805,1197,11/04/2008,2008
26.64394531,1198,12/04/2008,2008
23.80336914,1199,13/04/2008,2008
19.33095703,1200,14/04/2008,2008
21.31728516,1201,15/04/2008,2008
25.60830078,1202,16/04/2008,2008
28.3668457,1203,17/04/2008,2008
28.66738281,1204,18/04/2008,2008
30.30800781,1205,19/04/2008,2008
28.61196289,1206,20/04/2008,2008
26.93691406,1207,21/04/2008,2008
27.61367188,1208,22/04/2008,2008
29.34047852,1209,23/04/2008,2008
29.01674805,1210,24/04/2008,2008
31.72817383,1211,25/04/2008,2008
31.87172852,1212,26/04/2008,2008
30.39321289,1213,27/04/2008,2008
32.00527344,1214,28/04/2008,2008
34.62783203,1215,29/04/2008,2008
35.36879883,1216,30/04/2008,2008
37.0519043,1217,01/05/2008,2008
32.01723633,1218,02/05/2008,2008
32.31191406,1219,03/05/2008,2008
32.07827148,1220,04/05/2008,2008
33.84291992,1221,05/05/2008,2008
35.42080078,1222,06/05/2008,2008
30.55166016,1223,07/05/2008,2008
34.28261719,1224,08/05/2008,2008
36.38759766,1225,09/05/2008,2008
37.38393555,1226,10/05/2008,2008
36.59243164,1227,11/05/2008,2008
36.85048828,1228,12/05/2008,2008
37.18203125,1229,13/05/2008,2008
36.17641602,1230,14/05/2008,2008
35.97597656,1231,15/05/2008,2008
36.10610352,1232,16/05/2008,2008
36.58681641,1233,17/05/2008,2008
34.38515625,1234,18/05/2008,2008
34.45522461,1235,19/05/2008,2008
37.59389648,1236,20/05/2008,2008
36.50600586,1237,21/05/2008,2008
34.79726563,1238,22/05/2008,2008
33.91201172,1239,23/05/2008,2008
33.55263672,1240,24/05/2008,2008
32.60488281,1241,25/05/2008,2008
34.95424805,1242,26/05/2008,2008
37.61049805,1243,27/05/2008,2008
37.01308594,1244,28/05/2008,2008
39.52724609,1245,29/05/2008,2008
39.2394043,1246,30/05/2008,2008
37.76894531,1247,31/05/2008,2008
37.76259766,1248,01/06/2008,2008
37.26479492,1249,02/06/2008,2008
38.91713867,1250,03/06/2008,2008
39.70693359,1251,04/06/2008,2008
36.81508789,1252,05/06/2008,2008
38.53579102,1253,06/06/2008,2008
39.03725586,1254,07/06/2008,2008
41.23867188,1255,08/06/2008,2008
41.12441406,1256,09/06/2008,2008
37.69716797,1257,10/06/2008,2008
40.40151367,1258,11/06/2008,2008
43.3824707,1259,12/06/2008,2008
45.42006836,1260,13/06/2008,2008
38.52138672,1261,14/06/2008,2008
37.32338867,1262,15/06/2008,2008
36.53896484,1263,16/06/2008,2008
36.06850586,1264,17/06/2008,2008
36.88417969,1265,18/06/2008,2008
37.6793457,1266,19/06/2008,2008
37.5831543,1267,20/06/2008,2008
39.61171875,1268,21/06/2008,2008
37.29213867,1269,22/06/2008,2008
39.32021484,1270,23/06/2008,2008
39.22597656,1271,24/06/2008,2008
37.7003418,1272,25/06/2008,2008
36.77260742,1273,26/06/2008,2008
35.240625,1274,27/06/2008,2008
35.10927734,1275,28/06/2008,2008
34.84584961,1276,29/06/2008,2008
36.24257813,1277,30/06/2008,2008
40.29897461,1278,01/07/2008,2008
36.73452148,1279,02/07/2008,2008
39.4371582,1280,03/07/2008,2008
41.678125,1281,04/07/2008,2008
39.35634766,1282,05/07/2008,2008
40.24086914,1283,06/07/2008,2008
40.22719727,1284,07/07/2008,2008
38.75283203,1285,08/07/2008,2008
38.85634766,1286,09/07/2008,2008
39.47451172,1287,10/07/2008,2008
39.16689453,1288,11/07/2008,2008
38.53383789,1289,12/07/2008,2008
38.65004883,1290,13/07/2008,2008
39.17299805,1291,14/07/2008,2008
39.39003906,1292,15/07/2008,2008
39.54506836,1293,16/07/2008,2008
39.03359375,1294,17/07/2008,2008
39.75332031,1295,18/07/2008,2008
38.66005859,1296,19/07/2008,2008
37.44082031,1297,20/07/2008,2008
37.21132813,1298,21/07/2008,2008
36.95791016,1299,22/07/2008,2008
37.43081055,1300,23/07/2008,2008
37.25454102,1301,24/07/2008,2008
36.55605469,1302,25/07/2008,2008
36.45644531,1303,26/07/2008,2008
37.95449219,1304,27/07/2008,2008
39.94521484,1305,28/07/2008,2008
39.36171875,1306,29/07/2008,2008
39.08632813,1307,30/07/2008,2008
39.65151367,1308,31/07/2008,2008
40.07460938,1309,01/08/2008,2008
40.98256836,1310,02/08/2008,2008
39.71083984,1311,03/08/2008,2008
37.61196289,1312,04/08/2008,2008
37.90029297,1313,05/08/2008,2008
38.20791016,1314,06/08/2008,2008
38.49892578,1315,07/08/2008,2008
39.20888672,1316,08/08/2008,2008
38.9918457,1317,09/08/2008,2008
35.37197266,1318,10/08/2008,2008
34.38735352,1319,11/08/2008,2008
34.34755859,1320,12/08/2008,2008
35.24599609,1321,13/08/2008,2008
35.6546875,1322,14/08/2008,2008
35.65908203,1323,15/08/2008,2008
35.01625977,1324,16/08/2008,2008
34.73305664,1325,17/08/2008,2008
35.30825195,1326,18/08/2008,2008
36.0519043,1327,19/08/2008,2008
36.41542969,1328,20/08/2008,2008
35.47768555,1329,21/08/2008,2008
35.37709961,1330,22/08/2008,2008
35.93105469,1331,23/08/2008,2008
36.39858398,1332,24/08/2008,2008
36.69082031,1333,25/08/2008,2008
36.63979492,1334,26/08/2008,2008
36.55336914,1335,27/08/2008,2008
35.73183594,1336,28/08/2008,2008
34.04384766,1337,29/08/2008,2008
33.47866211,1338,30/08/2008,2008
34.94228516,1339,31/08/2008,2008
35.50893555,1340,01/09/2008,2008
34.3331543,1341,02/09/2008,2008
33.55874023,1342,03/09/2008,2008
33.25014648,1343,04/09/2008,2008
30.23769531,1344,05/09/2008,2008
28.44179688,1345,06/09/2008,2008
31.47768555,1346,07/09/2008,2008
31.88198242,1347,08/09/2008,2008
32.64833984,1348,09/09/2008,2008
35.99648438,1349,10/09/2008,2008
37.57241211,1350,11/09/2008,2008
36.52944336,1351,12/09/2008,2008
34.71547852,1352,13/09/2008,2008
34.12270508,1353,14/09/2008,2008
34.35708008,1354,15/09/2008,2008
32.11074219,1355,16/09/2008,2008
31.37441406,1356,17/09/2008,2008
30.47744141,1357,18/09/2008,2008
30.28066406,1358,19/09/2008,2008
29.47304688,1359,20/09/2008,2008
30.06679688,1360,21/09/2008,2008
30.22231445,1361,22/09/2008,2008
31.33168945,1362,23/09/2008,2008
33.45839844,1363,24/09/2008,2008
35.93325195,1364,25/09/2008,2008
34.55214844,1365,26/09/2008,2008
32.96401367,1366,27/09/2008,2008
34.15151367,1367,28/09/2008,2008
33.65444336,1368,29/09/2008,2008
32.00380859,1369,30/09/2008,2008
34.43789063,1370,01/10/2008,2008
35.35048828,1371,02/10/2008,2008
31.49233398,1372,03/10/2008,2008
30.51674805,1373,04/10/2008,2008
30.33852539,1374,05/10/2008,2008
29.53017578,1375,06/10/2008,2008
30.50576172,1376,07/10/2008,2008
30.72158203,1377,08/10/2008,2008
32.74257813,1378,09/10/2008,2008
32.9815918,1379,10/10/2008,2008
28.7706543,1380,11/10/2008,2008
30.66420898,1381,12/10/2008,2008
28.58217773,1382,13/10/2008,2008
29.14223633,1383,14/10/2008,2008
25.86245117,1384,15/10/2008,2008
29.29335938,1385,16/10/2008,2008
28.99453125,1386,17/10/2008,2008
29.79726563,1387,18/10/2008,2008
26.98427734,1388,19/10/2008,2008
24.21987305,1389,20/10/2008,2008
25.87514648,1390,21/10/2008,2008
26.55654297,1391,22/10/2008,2008
26.78701172,1392,23/10/2008,2008
24.56411133,1393,24/10/2008,2008
24.22719727,1394,25/10/2008,2008
25.37978516,1395,26/10/2008,2008
25.06923828,1396,27/10/2008,2008
21.75112305,1397,28/10/2008,2008
20.37172852,1398,29/10/2008,2008
19.59755859,1399,30/10/2008,2008
19.8980957,1400,31/10/2008,2008
17.24624023,1401,01/11/2008,2008
19.41176758,1402,02/11/2008,2008
20.2496582,1403,03/11/2008,2008
22.61391602,1404,04/11/2008,2008
23.02236328,1405,05/11/2008,2008
22.28310547,1406,06/11/2008,2008
21.56289063,1407,07/11/2008,2008
17.16225586,1408,08/11/2008,2008
16.62172852,1409,09/11/2008,2008
13.79262695,1410,10/11/2008,2008
12.56166992,1411,11/11/2008,2008
10.57387695,1412,12/11/2008,2008
8.300927734,1413,13/11/2008,2008
7.051171875,1414,14/11/2008,2008
8.191308594,1415,15/11/2008,2008
8.112939453,1416,16/11/2008,2008
9.662255859,1417,17/11/2008,2008
11.7237793,1418,18/11/2008,2008
12.5465332,1419,19/11/2008,2008
14.30800781,1420,20/11/2008,2008
17.07290039,1421,21/11/2008,2008
18.24526367,1422,22/11/2008,2008
20.53920898,1423,23/11/2008,2008
20.92421875,1424,24/11/2008,2008
19.93251953,1425,25/11/2008,2008
18.7887207,1426,26/11/2008,2008
19.72988281,1427,27/11/2008,2008
15.23745117,1428,28/11/2008,2008
17.09169922,1429,29/11/2008,2008
18.44643555,1430,30/11/2008,2008
18.4737793,1431,01/12/2008,2008
17.80263672,1432,02/12/2008,2008
16.93959961,1433,03/12/2008,2008
12.07973633,1434,04/12/2008,2008
6.925439453,1435,05/12/2008,2008
10.55263672,1436,06/12/2008,2008
6.298608398,1437,07/12/2008,2008
6.375634766,1438,08/12/2008,2008
8.171533203,1439,09/12/2008,2008
9.882836914,1440,10/12/2008,2008
11.54775391,1441,11/12/2008,2008
9.58034668,1442,12/12/2008,2008
10.42202148,1443,13/12/2008,2008
10.72329102,1444,14/12/2008,2008
7.779931641,1445,15/12/2008,2008
4.505761719,1446,16/12/2008,2008
4.089013672,1447,17/12/2008,2008
4.207543945,1448,18/12/2008,2008
4.484521484,1449,19/12/2008,2008
4.093896484,1450,20/12/2008,2008
3.587426758,1451,21/12/2008,2008
4.633691406,1452,22/12/2008,2008
5.87722168,1453,23/12/2008,2008
8.408837891,1454,24/12/2008,2008
11.91176758,1455,25/12/2008,2008
11.54677734,1456,26/12/2008,2008
8.535058594,1457,27/12/2008,2008
7.026513672,1458,28/12/2008,2008
9.073632813,1459,29/12/2008,2008
9.538232422,1460,30/12/2008,2008
10.15639648,1461,31/12/2008,2008
11.26967773,1462,01/01/2009,2009
9.667504883,1463,02/01/2009,2009
5.755273438,1464,03/01/2009,2009
6.018457031,1465,04/01/2009,2009
4.117211914,1466,05/01/2009,2009
4.660913086,1467,06/01/2009,2009
5.798974609,1468,07/01/2009,2009
6.44375,1469,08/01/2009,2009
7.853173828,1470,09/01/2009,2009
8.303125,1471,10/01/2009,2009
5.918847656,1472,11/01/2009,2009
5.094628906,1473,12/01/2009,2009
4.365136719,1474,13/01/2009,2009
4.425561523,1475,14/01/2009,2009
3.974755859,1476,15/01/2009,2009
3.151513672,1477,16/01/2009,2009
3.75222168,1478,17/01/2009,2009
5.341210938,1479,18/01/2009,2009
6.117333984,1480,19/01/2009,2009
6.379541016,1481,20/01/2009,2009
9.411523438,1482,21/01/2009,2009
9.117822266,1483,22/01/2009,2009
8.028710938,1484,23/01/2009,2009
9.352685547,1485,24/01/2009,2009
7.237084961,1486,25/01/2009,2009
9.061791992,1487,26/01/2009,2009
10.01601563,1488,27/01/2009,2009
9.851464844,1489,28/01/2009,2009
9.58828125,1490,29/01/2009,2009
11.04799805,1491,30/01/2009,2009
11.72084961,1492,31/01/2009,2009
14.1078125,1493,01/02/2009,2009
11.37575684,1494,02/02/2009,2009
11.02053223,1495,03/02/2009,2009
7.855371094,1496,04/02/2009,2009
5.919580078,1497,05/02/2009,2009
4.821923828,1498,06/02/2009,2009
8.800927734,1499,07/02/2009,2009
11.4293457,1500,08/02/2009,2009
11.29189453,1501,09/02/2009,2009
12.11391602,1502,10/02/2009,2009
11.17421875,1503,11/02/2009,2009
11.90981445,1504,12/02/2009,2009
10.33852539,1505,13/02/2009,2009
11.98574219,1506,14/02/2009,2009
13.22060547,1507,15/02/2009,2009
13.1838623,1508,16/02/2009,2009
14.48330078,1509,17/02/2009,2009
14.45925293,1510,18/02/2009,2009
10.98757324,1511,19/02/2009,2009
12.68862305,1512,20/02/2009,2009
12.73891602,1513,21/02/2009,2009
15.1871582,1514,22/02/2009,2009
14.34645996,1515,23/02/2009,2009
13.84291992,1516,24/02/2009,2009
13.79360352,1517,25/02/2009,2009
14.55593262,1518,26/02/2009,2009
15.97536621,1519,27/02/2009,2009
11.3310791,1520,28/02/2009,2009
18.18605957,1521,01/03/2009,2009
16.59072266,1522,02/03/2009,2009
12.91286621,1523,03/03/2009,2009
14.15175781,1524,04/03/2009,2009
14.46083984,1525,05/03/2009,2009
13.93605957,1526,06/03/2009,2009
14.90627441,1527,07/03/2009,2009
15.86245117,1528,08/03/2009,2009
17.67421875,1529,09/03/2009,2009
18.57937012,1530,10/03/2009,2009
19.18105469,1531,11/03/2009,2009
20.18239746,1532,12/03/2009,2009
20.51333008,1533,13/03/2009,2009
20.99697266,1534,14/03/2009,2009
21.74233398,1535,15/03/2009,2009
22.46328125,1536,16/03/2009,2009
20.91176758,1537,17/03/2009,2009
18.52797852,1538,18/03/2009,2009
19.63637695,1539,19/03/2009,2009
20.31728516,1540,20/03/2009,2009
20.50014648,1541,21/03/2009,2009
19.0753418,1542,22/03/2009,2009
18.05117188,1543,23/03/2009,2009
20.40688477,1544,24/03/2009,2009
22.03725586,1545,25/03/2009,2009
18.82290039,1546,26/03/2009,2009
20.07998047,1547,27/03/2009,2009
19.66323242,1548,28/03/2009,2009
21.15712891,1549,29/03/2009,2009
21.81606445,1550,30/03/2009,2009
13.27028809,1551,31/03/2009,2009
14.54567871,1552,01/04/2009,2009
15.51833496,1553,02/04/2009,2009
18.81228027,1554,03/04/2009,2009
13.35244141,1555,04/04/2009,2009
10.46169434,1556,05/04/2009,2009
15.47524414,1557,06/04/2009,2009
14.79384766,1558,07/04/2009,2009
17.10292969,1559,08/04/2009,2009
17.82058105,1560,09/04/2009,2009
16.67141113,1561,10/04/2009,2009
19.49648438,1562,11/04/2009,2009
18.8668457,1563,12/04/2009,2009
19.3175293,1564,13/04/2009,2009
14.14638672,1565,14/04/2009,2009
15.69179688,1566,15/04/2009,2009
16.46071777,1567,16/04/2009,2009
20.63259277,1568,17/04/2009,2009
22.26479492,1569,18/04/2009,2009
21.71791992,1570,19/04/2009,2009
18.24306641,1571,20/04/2009,2009
18.6234375,1572,21/04/2009,2009
19.67641602,1573,22/04/2009,2009
21.04555664,1574,23/04/2009,2009
22.1378418,1575,24/04/2009,2009
20.13125,1576,25/04/2009,2009
20.94643555,1577,26/04/2009,2009
19.63515625,1578,27/04/2009,2009
19.2784668,1579,28/04/2009,2009
23.17885742,1580,29/04/2009,2009
24.42495117,1581,30/04/2009,2009
23.47695313,1582,01/05/2009,2009
23.34121094,1583,02/05/2009,2009
16.5197998,1584,03/05/2009,2009
20.70644531,1585,04/05/2009,2009
22.77553711,1586,05/05/2009,2009
24.44423828,1587,06/05/2009,2009
25.45864258,1588,07/05/2009,2009
26.2875,1589,08/05/2009,2009
25.81923828,1590,09/05/2009,2009
25.30751953,1591,10/05/2009,2009
27.78286133,1592,11/05/2009,2009
30.20791016,1593,12/05/2009,2009
30.94375,1594,13/05/2009,2009
28.21206055,1595,14/05/2009,2009
29.62270508,1596,15/05/2009,2009
30.40810547,1597,16/05/2009,2009
33.34902344,1598,17/05/2009,2009
29.27285156,1599,18/05/2009,2009
29.63930664,1600,19/05/2009,2009
29.19277344,1601,20/05/2009,2009
28.90517578,1602,21/05/2009,2009
30.22255859,1603,22/05/2009,2009
32.44936523,1604,23/05/2009,2009
32.7965332,1605,24/05/2009,2009
34.59853516,1606,25/05/2009,2009
35.62050781,1607,26/05/2009,2009
37.08608398,1608,27/05/2009,2009
36.67373047,1609,28/05/2009,2009
